survey,HJD,mag,mag_err,flux,flux_err,camera
SWASP,2453261.608646,10.8415,0.0054,1.0248964763361041,0.005077468781848589,103
SWASP,2453261.6133330003,10.834,0.0045,1.0320007193174472,0.004260553428374781,103
SWASP,2453261.618102,10.8473,0.0039,1.0194360797056965,0.0036475235879378128,103
SWASP,2453261.622176,10.8381,0.0037,1.0281109862870919,0.0034899180268460916,103
SWASP,2453261.626863,10.9285,0.0045,0.9459757424939446,0.0039054044414887617,103
SWASP,2453261.631597,10.9097,0.0046,0.9624983640175174,0.00406191970135833,103
SWASP,2453261.636574,10.8643,0.0045,1.0035984918261185,0.0041432965258876445,103
SWASP,2453261.641192,10.8956,0.004,0.9750794417171741,0.003578273180613483,103
SWASP,2453261.6458799997,10.8168,0.0035,1.048479636390247,0.0033666777315283164,103
SWASP,2453261.65059,10.8305,0.0035,1.0353328644764892,0.0033244633263006533,103
SWASP,2453261.655417,10.8216,0.0035,1.0438545774557286,0.003351826624857844,103
SWASP,2453261.65963,10.7918,0.0034,1.0729018644672126,0.0033466663662280022,103
SWASP,2453261.6643169997,10.8611,0.0035,1.0065607698420618,0.003232075866465336,103
SWASP,2453261.669155,10.8315,0.0035,1.0343797266720365,0.003321402792066172,103
SWASP,2453261.674213,10.8333,0.0035,1.0326662893010385,0.0033159009289482886,103
SWASP,2453261.679005,10.8525,0.0035,1.0145652893355206,0.003257778451994791,103
SWASP,2453261.683657,10.8353,0.0034,1.0307657986519838,0.0032152327664373803,103
SWASP,2453261.688391,10.8201,0.0034,1.045297712502144,0.0032605616720250362,103
SWASP,2453261.69316,10.844,0.0035,1.0225392798520403,0.003283383008699212,103
SWASP,2453261.697986,10.8917,0.0035,0.9785882571180116,0.0031422558714798536,103
SWASP,2453261.70213,10.7921,0.0034,1.0726054516793146,0.0033457417758804304,103
SWASP,2453261.70684,10.7941,0.0034,1.0706314580938174,0.0033395843646963105,103
SWASP,2453261.712002,10.8765,0.0035,0.9923845629964304,0.00318655593622707,103
SWASP,2453261.716748,10.8141,0.0034,1.051090231716092,0.0032786300805823045,103
SWASP,2453261.721516,10.8582,0.0034,1.0092528860766834,0.003148128268496076,103
SWASP,2453261.72625,10.799,0.0033,1.0658105136290608,0.003226765775207248,103
SWASP,2453261.7311110003,10.8542,0.0034,1.0129779687601006,0.003159747792462699,103
SWASP,2453261.735903,10.7865,0.0033,1.078152017721345,0.0032641299619086592,103
SWASP,2453261.7406369997,10.8306,0.017,1.035237511186936,0.016145906137777905,103
SWASP,2453261.745127,10.8395,0.0035,1.0267861453298475,0.0032970197327105194,103
SWASP,2453261.7498029997,10.8071,0.0038,1.057888753167506,0.003688052533978461,103
SWASP,2453261.7545720004,10.8376,0.0048,1.0285845579288173,0.004529546677117726,103
SWASP,2453261.7594330003,10.8383,0.008,1.0279216186865514,0.007544378852745331,103
SWASP,2453262.574711,10.9227,0.0094,0.9510426641573906,0.008201652333100431,103
SWASP,2453262.579444,10.9312,0.0092,0.943626220276725,0.007964551583987036,103
SWASP,2453262.584248,10.8913,0.0096,0.9789488487746543,0.008621934814896036,103
SWASP,2453262.5889810002,10.9453,0.0082,0.9314509714828137,0.007007245840512911,103
SWASP,2453262.5939470003,10.8683,0.0074,0.9999079008376679,0.006788365565319947,103
SWASP,2453262.598611,10.8885,0.0088,0.9814767135120086,0.00792384869624374,103
SWASP,2453262.6033799998,10.968,0.0082,0.9121788534351705,0.006862262934099448,103
SWASP,2453262.608113,10.9269,0.0069,0.9473708115378556,0.005997117981294682,103
SWASP,2453262.612824,10.878,0.0093,0.9910144796936039,0.008455444643257353,103
SWASP,2453262.616956,10.8938,0.0066,0.9766973289014869,0.005913947129128269,103
SWASP,2453262.621701,10.897,0.0053,0.9738229380923843,0.0047351023595317765,103
SWASP,2453262.626412,10.8649,0.0049,1.003044036019639,0.004509097042657093,103
SWASP,2453262.63147,10.8438,0.0052,1.022727655897807,0.00487906771620972,103
SWASP,2453262.636343,10.9096,0.0047,0.9625870174754988,0.0041506045707659115,103
SWASP,2453262.641065,10.8587,0.0037,1.0087882149492675,0.0034243269681764124,103
SWASP,2453262.645856,10.9089,0.0039,0.9632078203620026,0.0034463399077172565,103
SWASP,2453262.650602,10.9019,0.0039,0.9694379125380181,0.0034686310632094223,103
SWASP,2453262.655255,10.9262,0.0053,0.9479818010107187,0.0046094527939053295,103
SWASP,2453262.659363,10.8869,0.0043,0.9829241372870944,0.003877590633334409,103
SWASP,2453262.664155,10.8349,0.0036,1.0311456167667477,0.003405618550789258,103
SWASP,2453262.669167,10.8354,0.0033,1.0306708659853694,0.0031203796860107508,103
SWASP,2453262.673981,10.9378,0.0039,0.9379074811688242,0.0033558157583104715,103
SWASP,2453262.678785,10.87,0.0034,0.9983435122259089,0.0031140990289615506,103
SWASP,2453262.6835189997,10.8551,0.0046,1.0121386282163631,0.004271410724582817,103
SWASP,2453262.6882060003,10.9128,0.0063,0.9597541528877507,0.00554720290201177,103
SWASP,2453262.692975,10.9226,0.0041,0.9511302624578317,0.0035776459413551466,103
SWASP,2453262.697014,10.8384,0.004,1.0278269479665294,0.003771842010886346,103
SWASP,2453262.701725,10.8393,0.0045,1.0269753037492004,0.00423980629988202,103
SWASP,2453262.706991,10.8367,0.0053,1.0294375366592639,0.005005521967242292,103
SWASP,2453262.711748,10.8062,0.0049,1.0587660331136948,0.004759590424089086,103
SWASP,2453262.7164580002,10.8539,0.0047,1.013257903589195,0.004369093712724052,103
SWASP,2453262.721204,10.8485,0.0055,1.0183099797323858,0.00513826136562213,103
SWASP,2453262.7259380003,10.8566,0.0053,1.0107412725073244,0.004914613526870476,103
SWASP,2453262.730625,10.8462,0.0099,1.020469431942199,0.009268483831401624,103
SWASP,2453262.739815,10.8681,0.0063,1.000092107645367,0.005780348879051204,103
SWASP,2453262.744618,10.8843,0.0416,0.9852807549682505,0.037603375602457995,103
SWASP,2453262.749352,10.829,0.0085,1.036764218204969,0.008084858582332327,103
SWASP,2453262.754063,10.8414,0.0061,1.0249908771372844,0.0057361874775572795,103
SWASP,2453262.758715,10.8897,0.0086,0.9803925446044198,0.007735207232658725,103
SWASP,2453263.57169,10.9395,0.0091,0.9364400942412933,0.007817986107886025,103
SWASP,2453263.576516,10.975,0.0087,0.906316736568877,0.0072339042276598434,103
SWASP,2453263.5812959997,10.9761,0.0075,0.9053989781359463,0.006229809482586786,103
SWASP,2453263.586377,10.9401,0.0081,0.9359227412840091,0.006955022205871993,103
SWASP,2453263.591204,11.0147,0.0077,0.8737757751180196,0.006172544466430047,103
SWASP,2453263.595949,10.9576,0.0079,0.9209583715578699,0.006674835903951534,103
SWASP,2453263.600787,10.9547,0.0096,0.9234215382714573,0.008132886942574302,103
SWASP,2453263.605475,10.9394,0.0096,0.936526347533403,0.008248305446165751,103
SWASP,2453263.610243,10.941,0.0086,0.9351472477127827,0.007378225991128377,103
SWASP,2453263.614468,10.9888,0.0058,0.8948701053869696,0.004761694138756352,103
SWASP,2453263.619201,10.9225,0.0051,0.951217868826746,0.004450652413776518,103
SWASP,2453263.624398,10.9243,0.0064,0.9496421880565373,0.005575880737212696,103
SWASP,2453263.62912,10.9671,0.0048,0.9129352999075051,0.004020265540877086,103
SWASP,2453263.633924,10.9976,0.0045,0.8876464080569417,0.003664595262620401,103
SWASP,2453263.6387380003,10.9952,0.005,0.889610704409228,0.004080783047748752,103
SWASP,2453263.6435419996,10.9257,0.0037,0.948418463300896,0.0032194021231314817,103
SWASP,2453263.64831,10.9406,0.0041,0.9354918321616608,0.0035188224879475313,103
SWASP,2453263.653044,10.9804,0.0036,0.9018202853368098,0.0029784890157912984,103
SWASP,2453263.657188,10.9616,0.0041,0.9175716778805738,0.0034514164030370205,103
SWASP,2453263.6622450002,10.9238,0.0036,0.9500796151592997,0.0031378776280490627,103
SWASP,2453263.667188,11.0523,0.0078,0.8440341135979524,0.0060398771431780076,103
SWASP,2453263.671887,10.9334,0.0045,0.941716110026492,0.003887818802861664,103
SWASP,2453263.6766669997,10.9644,0.0192,0.9152084052154389,0.0161211021836114,103
SWASP,2453263.681481,10.9482,0.0042,0.9289663867799363,0.003579503508693332,103
SWASP,2453263.686169,10.9384,0.005,0.9373893175275773,0.0042999509978329225,103
SWASP,2453263.690903,10.9254,0.0068,0.9486805572147026,0.005918374118403648,103
SWASP,2453263.695394,10.9504,0.0059,0.9270859513073063,0.005018171663039548,103
SWASP,2453263.700104,10.9781,0.0066,0.903732706747564,0.005472142994985249,103
SWASP,2453263.7048380002,10.9596,0.0066,0.9192634650895867,0.005566182449166304,103
SWASP,2453263.709468,10.9254,0.0072,0.9486805572147026,0.0062665137724273925,103
SWASP,2453263.714201,10.9689,0.007,0.9114230337446739,0.0058531754460667135,103
SWASP,2453263.719005,10.9142,0.0077,0.9585173976856465,0.006771177946953649,103
SWASP,2453263.7237150003,10.8709,0.0079,0.9975162976050261,0.0072297052762199145,103
SWASP,2453263.728588,10.9714,0.0082,0.9093268189364057,0.006840807261723419,103
SWASP,2453263.7335650004,10.9017,0.0077,0.969616506049462,0.006849584492276016,103
SWASP,2453263.737755,10.899,0.0095,0.972030741129193,0.008471827560300304,103
SWASP,2453263.742407,10.9171,0.0085,0.9559606150565594,0.007454738741266747,103
SWASP,2453263.747141,10.9085,0.009,0.9635627446124289,0.007956022661937484,103
SWASP,2453263.751944,10.9064,0.0076,0.9654282437064305,0.006731426286393461,103
SWASP,2453263.756701,10.9278,0.0088,0.9465858322425504,0.007642160847462792,103
SWASP,2453264.5788889998,10.933,0.0119,0.9420631149795268,0.01028490923693245,103
SWASP,2453264.5836569997,10.8542,0.0105,1.0129779687601006,0.00975804465319363,103
SWASP,2453264.5884490004,10.9068,0.0103,0.9650726323073228,0.009119493681436169,103
SWASP,2453264.593218,10.8557,0.0095,1.0115794542598964,0.008816518179329371,103
SWASP,2453264.5979049997,10.8663,0.0095,1.001751496752415,0.008730861668943067,103
SWASP,2453264.602674,10.8822,0.01,0.9871883010683957,0.009056773404297207,103
SWASP,2453264.60735,10.8552,0.0511,1.0120454110965407,0.04744543165782865,103
SWASP,2453264.611481,10.8902,0.0093,0.9799411610955924,0.008360965869898172,103
SWASP,2453264.616516,10.8986,0.0098,0.9723889164625877,0.008742579248929686,103
SWASP,2453264.621343,10.9173,0.0126,0.9557845368215254,0.011048518499037817,103
SWASP,2453264.62603,10.886,0.011,0.983739251004569,0.009927643817477301,103
SWASP,2453264.630764,10.8455,0.011,1.021127565032961,0.010304957078314284,103
SWASP,2453264.635509,10.9251,0.0123,0.9489427235577398,0.010708252752073577,103
SWASP,2453264.640301,10.8771,0.0115,0.9918363025240451,0.01046432796240965,103
SWASP,2453264.645069,10.8811,0.0136,0.9881889653170581,0.012329697181937604,103
SWASP,2453264.650093,10.8989,0.0142,0.9721202725919827,0.012664319147528582,103
SWASP,2453264.654259,10.8769,0.0147,0.9920190223514382,0.013378605163822147,103
SWASP,2453264.663854,10.8686,0.0147,0.9996316542410811,0.01348127093334302,103
SWASP,2453264.668657,10.8554,0.038,1.0118590026117624,0.035275818439676115,103
SWASP,2453264.673391,10.9229,0.0155,0.9508674917589577,0.013521510203911782,103
SWASP,2453264.678079,10.8551,0.0165,1.0121386282163631,0.0153213645555688,103
SWASP,2453264.734954,10.795,0.0109,1.0697443466087784,0.010697443466087782,103
SWASP,2453264.738738,10.8889,0.012,0.9811151907271127,0.010801268154793901,103
SWASP,2453264.743426,10.8044,0.012,1.0605227761264957,0.011675480104144906,103
SWASP,2453264.7481130003,10.8688,0.011,0.9994475322442219,0.010086167756593063,103
SWASP,2453264.752847,10.9258,0.0118,0.9483311147548856,0.01026633683863087,103
SWASP,2453264.7576389997,11.0836,0.0845,0.8200493713176429,0.06357263474893654,103
SWASP,2453265.5687849997,10.8781,0.0098,0.9909232080901671,0.00890921783420517,103
SWASP,2453265.5735529996,10.882,0.0088,0.9873701646234143,0.007971428852005547,103
SWASP,2453265.578403,10.8648,0.0083,1.0031364240439964,0.0076385617610689625,103
SWASP,2453265.583032,10.8707,0.0086,0.9977000638225525,0.007871761971443991,103
SWASP,2453265.588229,10.8862,0.0096,0.9835580562269555,0.008662529669521808,103
SWASP,2453265.592882,10.9029,0.0091,0.9685454382862934,0.00808602154899566,103
SWASP,2453265.597558,10.9428,0.0086,0.9335981877299734,0.007366004049979606,103
SWASP,2453265.602269,10.8791,0.0076,0.99001095426017,0.006902828671905773,103
SWASP,2453265.607072,10.8995,0.0083,0.9715832074866394,0.0073982941487514735,103
SWASP,2453265.6111689997,10.8801,0.0075,0.9890995402601838,0.006805730781606768,103
SWASP,2453265.615868,10.9686,0.0096,0.9116749040311467,0.008029430347430281,103
SWASP,2453265.620891,10.8788,0.0093,0.9902845421918205,0.008449216736132045,103
SWASP,2453265.62566,10.8753,0.0093,0.9934819932997259,0.008476497740997659,103
SWASP,2453265.630347,10.884,0.0097,0.9855530357169501,0.008770517840783868,103
SWASP,2453265.635116,10.8705,0.0118,0.9978838638941832,0.010802779443992074,103
SWASP,2453265.6399189997,10.8782,0.0157,0.9908319448927666,0.014271616086987553,103
SWASP,2453265.644757,10.8833,0.0128,0.986188650116758,0.01158093093715092,103
SWASP,2453265.648924,10.8686,0.0131,0.9996316542410811,0.012013921716108406,103
SWASP,2453265.6535529997,10.9459,0.0129,0.9309363748549833,0.011017503885898425,103
SWASP,2453265.658576,10.9122,0.0121,0.9602846792093795,0.010660040934342653,103
SWASP,2453265.6633220003,10.8934,0.0115,0.9770572237860876,0.010308401902330282,103
SWASP,2453265.668009,10.8844,0.0136,0.985190011436058,0.012292279041770998,103
SWASP,2453265.67265,10.9336,0.0118,0.9415426554845928,0.010192847096071737,103
SWASP,2453265.677361,10.8859,0.0113,0.9838298609106362,0.010199337090174483,103
SWASP,2453265.682106,10.9013,0.0155,0.9699737917819256,0.013793205295981508,103
SWASP,2453265.68684,10.9271,0.0624,0.9471963154573779,0.054224816591321445,103
SWASP,2453265.690984,10.934,0.0155,0.9411958422406076,0.013383977573146254,103
SWASP,2453265.6959720002,10.883,0.02,0.9864611817608206,0.018100205169923316,103
SWASP,2453265.700752,10.9358,0.0254,0.9396367628349106,0.021896122730281402,103
SWASP,2453265.750995,10.8428,0.0187,1.0236700568047057,0.017562045928667887,103
SWASP,2453265.755729,10.8685,0.0156,0.9997237279589917,0.014307972620330522,103
SWASP,2453265.760475,10.9088,0.0164,0.9632965391663372,0.014493636002135714,103
SWASP,2453266.566262,11.0167,0.0144,0.8721677022030951,0.011522215515343642,103
SWASP,2453266.570995,11.0501,0.0149,0.8457460926060275,0.011561116311770467,103
SWASP,2453266.575602,10.9557,0.0153,0.9225714271547629,0.012949855812355844,103
SWASP,2453266.580243,10.9138,0.0171,0.958870593602148,0.01504283224825388,103
SWASP,2453266.585127,10.9261,0.014,0.9480691173822606,0.012177034535184999,103
SWASP,2453266.589896,10.9706,0.0145,0.909997082601283,0.012105465777723489,103
SWASP,2453266.594757,10.986,0.0156,0.8971808600160309,0.012840386620412918,103
SWASP,2453266.599549,10.9417,0.0187,0.9345445303153388,0.01603301166687783,103
SWASP,2453266.6046639998,10.9269,0.0182,0.9473708115378556,0.015818485110081628,103
SWASP,2453266.608773,10.934,0.019,0.9411958422406076,0.016406166057405084,103
SWASP,2453266.613519,10.9951,0.0225,0.8896926443565063,0.01836521513579944,103
SWASP,2453266.618229,11.0023,0.0278,0.8838122158772529,0.022541265689346446,103
SWASP,2453266.6229169997,10.9396,0.027,0.9363538488930394,0.023194086165240425,103
SWASP,2453266.62765,10.9378,0.0313,0.9379074811688242,0.02693257262438917,103
SWASP,2453266.632396,10.929,0.0354,0.9455402048592872,0.030708369955980516,103
SWASP,2453266.6374419997,10.9106,0.0391,0.9617008502263819,0.034497709398028924,103
SWASP,2453266.642245,10.9091,0.041,0.9630304072653635,0.036224079539339364,103
SWASP,2453266.646412,10.9272,0.0429,0.9471090794701603,0.03727612799015585,103
SWASP,2453266.651111,10.9453,0.0497,0.9314509714828137,0.04247074613091362,103
SWASP,2453266.655914,10.9638,0.0489,0.9157143078440236,0.04108112812254381,103
SWASP,2453266.660706,10.9335,0.0513,0.9416293787616039,0.04431705241327548,103
SWASP,2453266.665532,10.9381,0.0508,0.9376483635547247,0.043699575108788996,103
SWASP,2453266.670243,10.9579,0.054,0.920703936508874,0.045612855570164396,103
SWASP,2453266.675301,10.9127,0.0551,0.9598425535829064,0.04852048137836527,103
SWASP,2453266.680069,10.9141,0.0504,0.9586056844661907,0.04432451972210643,103
SWASP,2453269.6118400004,10.8378,0.0061,1.0283951031011906,0.00575523865038281,103
SWASP,2453269.616574,10.8845,0.0046,0.9850992762612668,0.004157299697983327,103
SWASP,2453269.6213080003,10.8753,0.0035,0.9934819932997259,0.0031900797949991197,103
SWASP,2453269.626146,10.8745,0.0035,0.9942142876387356,0.003192431198839977,103
SWASP,2453269.630938,10.8416,0.0034,1.0248020842291565,0.0031966303544762676,103
SWASP,2453269.63581,10.8711,0.0041,0.9973325652353724,0.0037514344196926852,103
SWASP,2453269.639873,10.9731,0.0071,0.9079041473896368,0.005913871051804056,103
SWASP,2453269.659468,10.9244,0.0213,0.9495547268065021,0.018555518973374766,103
SWASP,2453269.6646060003,10.8426,0.0044,1.0238586411664707,0.0041330073588371295,103
SWASP,2453269.669352,10.9412,0.0093,0.9349750030885996,0.007977309659379794,103
SWASP,2453269.67412,10.8672,0.0045,1.0009214583192938,0.0041322445526943315,103
SWASP,2453269.678877,10.8475,0.0044,1.01924830993483,0.004114396847443351,103
SWASP,2453269.682998,10.9197,0.0057,0.9536741259755829,0.004987103227578736,103
SWASP,2453269.6878130003,10.9055,0.0321,0.9662288485291533,0.028454996364941112,103
SWASP,2453269.6924880003,10.9076,0.0064,0.9643618024247123,0.005662307830750604,103
SWASP,2453269.6971759996,10.8579,0.0058,1.0095317914851798,0.005371820541847745,103
SWASP,2453269.739259,10.876,0.0345,0.9928416782232781,0.03142480541165422,103
SWASP,2453269.744074,10.9797,0.0118,0.902401897831141,0.00976912146275914,103
SWASP,2453269.7489,10.8294,0.0052,1.0363823305021964,0.004944209283129744,103
SWASP,2453269.753738,10.8985,0.0049,0.972478480916066,0.004371692253659379,103
SWASP,2453269.758588,10.852,0.0055,1.0150326215166903,0.005121724237010822,103
SWASP,2453269.76272,10.92,0.0089,0.9534106524783428,0.007784729180786469,103
SWASP,2453270.555058,10.8531,0.1141,1.0140047747270309,0.10614490348289377,103
SWASP,2453270.5598259997,10.8067,0.0946,1.0582785655888933,0.09184692871991679,103
SWASP,2453270.564699,10.9411,0.0943,0.9350611214346112,0.08089565481769158,103
SWASP,2453270.569444,10.8962,0.0832,0.9745407417663052,0.07438696304124458,103
SWASP,2453270.57419,10.8793,0.0357,0.9898286042985223,0.032419157039869036,103
SWASP,2453270.578843,10.8755,0.1393,0.9932990040079442,0.12694179014523543,103
SWASP,2453270.5836,10.751,0.0663,1.1139866851666496,0.06775900662986134,103
SWASP,2453270.5886919997,10.7888,0.043,1.0758705013090877,0.042442597758064915,103
SWASP,2453270.593438,10.8683,0.0652,0.9999079008376679,0.05981100471065682,103
SWASP,2453270.597569,10.8348,0.0698,1.0312405931615385,0.06603724165383063,103
SWASP,2453270.602245,10.909,0.05,0.9631191097285955,0.044179775675623645,103
SWASP,2453270.607014,10.9672,0.0558,0.912851219331122,0.046731282604290464,103
SWASP,2453270.6118400004,10.8804,0.0247,0.9888262797114378,0.022407347806305055,103
SWASP,2453270.616574,10.8622,0.0424,1.0055415018560425,0.03911464190706074,103
SWASP,2453270.6212959997,10.8168,0.0059,1.048479636390247,0.005675256747433448,103
SWASP,2453270.626343,10.8153,0.0057,1.0499291656076346,0.0054904552696913005,103
SWASP,2453270.6310529998,10.8508,0.0042,1.0161550972173605,0.003915460007626527,103
SWASP,2453270.63522,10.8777,0.004,0.9912883449478904,0.0036377553943041847,103
SWASP,2453270.6399540002,10.8478,0.0066,1.018966720123952,0.0061698902319431955,103
SWASP,2453270.644664,10.8721,0.0059,0.9964144108869945,0.0053934358020488685,103
SWASP,2453270.64941,10.8113,0.0082,1.0538043816288893,0.007927702687483388,103
SWASP,2453270.654178,10.8333,0.0102,1.0326662893010385,0.009663482707220727,103
SWASP,2453270.6589470003,10.8421,0.0189,1.024330254079918,0.01776132275422977,103
SWASP,2453270.664005,10.9164,0.0443,0.9565771443660523,0.038877401371941386,103
SWASP,2453270.668773,10.8148,0.016,1.0504127872061626,0.015418903298439082,103
SWASP,2453270.6735759997,10.8237,0.0115,1.0418375349865368,0.010991863901234102,103
SWASP,2453270.677801,10.8158,0.0056,1.0494457666738113,0.005391647975571874,103
SWASP,2453270.682593,10.84,0.005,1.0263134016970596,0.0047078596408122,103
SWASP,2453270.687454,10.8159,0.0067,1.0493491135977897,0.0064501275789955875,103
SWASP,2453270.6922110002,10.788,0.0074,1.0766635241146665,0.0073094587875674605,103
SWASP,2453270.697014,10.8092,0.0115,1.055844592430078,0.011139644782519172,103
SWASP,2453270.702002,10.8132,0.0074,1.0519618738232215,0.007141759510359485,103
SWASP,2453270.7066900004,10.8205,0.0063,1.0449126815229386,0.006039403572105057,103
SWASP,2453270.71625,10.8013,0.0082,1.063555113519211,0.008001056817300485,103
SWASP,2453270.720394,10.7809,0.007,1.083727265693728,0.006959716385189079,103
SWASP,2453270.72522,10.7578,0.0936,1.1070315543556994,0.09506252613549859,103
SWASP,2453270.730069,10.8126,0.007,1.052543370096758,0.006759452835483766,103
SWASP,2453270.73515,10.7942,0.008,1.0705328538333607,0.007857121862997142,103
SWASP,2453270.739873,10.7829,0.0079,1.0817328038274767,0.007840081789208317,103
SWASP,2453270.744606,10.7825,0.0077,1.0821314023401172,0.007644414493595323,103
SWASP,2453270.749259,10.8079,0.008,1.0571095590291009,0.007758602268103492,103
SWASP,2453270.754051,10.837,0.0077,1.0291531318499223,0.007270164325912295,103
SWASP,2453270.758102,10.8319,0.0079,1.0339987172866092,0.007494119143636892,103
SWASP,2453271.5528470003,10.948,0.0085,0.9291375244741431,0.007245567851403869,103
SWASP,2453271.557546,10.9424,0.01,0.9339422013789248,0.008568277076870868,103
SWASP,2453271.562407,10.9399,0.0069,0.9360951605040997,0.005925740006860814,103
SWASP,2453271.567106,10.837,0.0067,1.0291531318499223,0.00632598714072888,103
SWASP,2453271.571887,10.8759,0.0068,0.9929331265324816,0.006194445193046673,103
SWASP,2453271.576597,10.8813,0.0061,0.9880069509472665,0.005529213211723235,103
SWASP,2453271.581424,10.8828,0.0072,0.9866429113631761,0.006517274276894374,103
SWASP,2453271.586262,10.9372,0.0077,0.9384259312370168,0.006629247404151403,103
SWASP,2453271.591343,10.8634,0.0063,1.0044307502543022,0.005805425437249636,103
SWASP,2453271.595394,10.8868,0.0056,0.9830146721149583,0.005050350609030978,103
SWASP,2453271.600046,10.8915,0.0056,0.9787685363404726,0.005028535599547381,103
SWASP,2453271.604745,10.8119,0.0059,1.0532221886871438,0.005700927443352429,103
SWASP,2453271.609491,10.911,0.0061,0.9613466117968561,0.0053800131485879105,103
SWASP,2453271.614178,10.8628,0.006,1.0049859725991726,0.0055320328766926925,103
SWASP,2453271.6189119997,10.8614,0.02,1.0062826852437805,0.018463902481537255,103
SWASP,2453271.623935,10.9309,0.0063,0.9438869898618973,0.005455493611128397,103
SWASP,2453271.628796,10.9095,0.0061,0.9626756790991413,0.005387451048169506,103
SWASP,2453271.632951,10.8331,0.0051,1.0328565309827087,0.004832631475240197,103
SWASP,2453271.637639,10.8272,0.0051,1.038484455008274,0.004858963963800181,103
SWASP,2453271.642488,10.853,0.0039,1.0140981723192242,0.003628424653252269,103
SWASP,2453271.647211,10.8569,0.0036,1.0104620329530374,0.003337305796909114,103
SWASP,2453271.6520599998,10.8314,0.0044,1.0344750009530777,0.0041758623891683866,103
SWASP,2453271.656875,10.9028,0.0064,0.9686346487260468,0.005687396102611651,103
SWASP,2453271.661875,10.8488,0.0035,1.0180286491559039,0.0032688993321519843,103
SWASP,2453271.666586,10.8784,0.0036,0.9906494437129856,0.0032718697223548146,103
SWASP,2453271.671354,10.8465,0.0035,1.0201875047694478,0.003275831437333089,103
SWASP,2453271.6755790003,10.8299,0.0035,1.0359051686802268,0.003326301000349352,103
SWASP,2453271.680289,10.835,0.0035,1.031050649119199,0.0033107130935020154,103
SWASP,2453271.685058,10.8459,0.0035,1.020751437025068,0.003277642228979576,103
SWASP,2453271.6897340002,10.8799,0.0036,0.9892817559109025,0.003267352588329586,103
SWASP,2453271.694444,10.8164,0.0035,1.0488659817262884,0.0033679182899467976,103
SWASP,2453271.699502,10.827,0.0053,1.0386757685343917,0.00505044181030484,103
SWASP,2453271.704201,10.8143,0.015,1.0508966315719572,0.014461880250990235,103
SWASP,2453271.713704,10.8941,0.0037,0.976427494736984,0.003314478651859487,103
SWASP,2453271.717813,10.8397,0.0036,1.0265970217515519,0.0033905956681702628,103
SWASP,2453271.722639,10.8828,0.0037,0.9866429113631761,0.0033491548367373864,103
SWASP,2453271.727384,10.8034,0.0035,1.061500003661358,0.0034084862502887637,103
SWASP,2453271.732095,10.8776,0.072,0.9913796501832274,0.06548562826898381,103
SWASP,2453271.737118,10.7886,0.0427,1.0760687022337707,0.04215425099576331,103
SWASP,2453271.741863,10.8742,0.0043,0.9944890371547908,0.003923213632812477,103
SWASP,2453271.74662,10.8856,0.0037,0.9841017407071011,0.0033405288446020863,103
SWASP,2453271.7514,10.8388,0.0038,1.0274483522693432,0.0035819300354344072,103
SWASP,2453271.755579,10.8094,0.0043,1.0556501165809928,0.004164491285594742,103
SWASP,2453271.760243,10.8432,0.0053,1.0232929922807537,0.004975644824851371,103
SWASP,2453272.62015,10.8237,0.1528,1.0418375349865368,0.14604841774857139,103
SWASP,2453272.625266,10.9314,0.0714,0.9434524139119218,0.061800460874597445,103
SWASP,2453272.6300580003,10.844,0.0415,1.0225392798520403,0.03893154138886208,103
SWASP,2453272.634294,10.8858,0.02,0.9839204791625684,0.01805358677362511,103
SWASP,2453272.6390279997,10.8698,0.0078,0.9985274308360331,0.007145425651854181,103
SWASP,2453272.643681,10.8701,0.0095,0.9982515656247132,0.00870035768205025,103
SWASP,2453272.648507,10.8764,0.0222,0.9924759692018288,0.020213730748881283,103
SWASP,2453272.653299,10.8439,0.0152,1.0226334635374048,0.014260576739237203,103
SWASP,2453272.658032,10.9068,0.0094,0.9650726323073228,0.00832264471898058,103
SWASP,2453272.662951,10.9108,0.007,0.9615237146983365,0.006174922938429684,103
SWASP,2453272.6676270002,10.8548,0.0081,1.0124183310950492,0.007523475671440273,103
SWASP,2453272.671852,10.8391,0.0056,1.0271644970160332,0.005277175397513565,103
SWASP,2453272.676736,10.8502,0.0062,1.0167168004663758,0.005783159782469293,103
SWASP,2453272.681389,10.832,0.0066,1.0339034868708927,0.006260333039768708,103
SWASP,2453272.686238,10.895,0.0075,0.9756184394469111,0.006712970913625534,103
SWASP,2453272.690949,10.87,0.0097,0.9983435122259089,0.008884341347331482,103
SWASP,2453272.695637,10.8937,0.006,0.9767872901926883,0.005376810771702871,103
SWASP,2453272.705347,10.8735,0.0061,0.995130414665243,0.005569078467392644,103
SWASP,2453272.710116,10.8333,0.0063,1.0326662893010385,0.005968621672106919,103
SWASP,2453272.7190509997,10.8584,0.0066,1.0090669919466486,0.006109946923713652,103
SWASP,2453272.723727,10.9136,0.1265,0.9590472403622106,0.11130227147322902,103
SWASP,2453272.7283799998,10.8305,0.0397,1.0353328644764892,0.03770891258689598,103
SWASP,2453272.733345,10.9497,0.0062,0.9276838584306728,0.005276733873642359,103
SWASP,2453272.737998,10.9394,0.0071,0.936526347533403,0.006100309236226753,103
SWASP,2453272.752257,10.9512,0.0142,0.9264031007363976,0.01206873764262096,103
SWASP,2453272.7564,10.8612,0.0075,1.006468066438325,0.006925238989254529,103
